item,item_count,iterations_count,time_in_nanoseconds
234366,3710,16,934
707968,3711,14,1271
52218,3712,15,1737
880124,3713,15,1373
671409,3714,16,1345
148528,3715,13,1525
877087,3716,14,535
25021,3717,16,1347
916694,3718,15,1605
18045,3719,13,1152
92726,3720,13,1321
267898,3721,13,1156
134581,3722,13,994
863457,3723,12,992
574406,3724,15,1365
304789,3725,13,1176
603514,3726,15,1446
431242,3727,14,1211
968556,3728,13,1268
480833,3729,14,1274
918533,3730,13,978
293435,3731,13,789
792335,3732,15,2076
400398,3733,13,983
435656,3734,14,1288
456941,3735,15,1254
833828,3736,15,1810
691443,3737,16,1527
972900,3738,15,2027
428292,3739,14,1144
783820,3740,15,1614
74912,3741,15,1751
284599,3742,17,1600
772929,3743,18,1645
624807,3744,14,1008
226010,3745,17,1157
976840,3746,14,815
680320,3747,12,1095
340609,3748,12,953
520616,3749,16,1951
564539,3750,15,1234
443374,3751,14,1097
501824,3752,13,946
616670,3753,14,1228
783637,3754,14,1532
498216,3755,13,1087
905398,3756,14,1304
398279,3757,14,1166
934106,3758,12,1414
951282,3759,14,1490
687830,3760,14,1266
379886,3761,14,1560
449559,3762,15,1215
214033,3763,14,1123
537988,3764,13,1727
339145,3765,16,1529
544124,3766,12,807
665478,3767,14,877
586757,3768,15,1057
375107,3769,16,1145
718049,3770,12,876
803367,3771,15,1211
845398,3772,13,1401
633125,3773,14,1078
138473,3774,12,1065
293723,3775,16,1354
753880,3776,16,1880
849248,3777,13,1065
337028,3778,13,562
485169,3779,15,1074
133672,3780,15,1199
663609,3781,12,682
826638,3782,12,965
896734,3783,12,737
792013,3784,16,1179
992721,3785,13,1044
428565,3786,12,671
514321,3787,15,1861
975307,3788,16,1247
392080,3789,14,1257
150584,3790,14,1639
672117,3791,13,767
641044,3792,13,4483
590766,3793,15,1766
120682,3794,12,1163
314114,3795,15,1663
16990,3796,14,1543
437278,3797,15,1777
804118,3798,15,1716
827200,3799,12,1007
393808,3800,13,1102
400279,3801,16,1564
526237,3802,14,1032
263642,3803,17,1974
227222,3804,15,1210
380735,3805,15,1754
856122,3806,12,813
545115,3807,12,693
666068,3808,13,790
104758,3809,13,1484
481991,3810,16,1927
36487,3811,18,1715
886582,3812,16,1618
9469,3813,12,914
82585,3814,20,1816
887320,3815,15,513
242278,3816,14,828
439170,3817,16,1635
975557,3818,17,2019
428500,3819,14,939
987095,3820,12,990
483849,3821,14,567
792198,3822,15,1446
315207,3823,12,710
60222,3824,13,1075
979704,3825,14,1036
286327,3826,15,1260
184355,3827,12,1465
878369,3828,14,901
896063,3829,13,780
955962,3830,13,973
767920,3831,15,1135
240711,3832,14,537
74402,3833,15,1169
980859,3834,14,1088
677745,3835,13,1152
853199,3836,14,1326
93540,3837,15,2029
798159,3838,15,1329
991189,3839,13,841
983645,3840,14,1242
902226,3841,16,1609
928502,3842,14,1615
621590,3843,13,1397
284463,3844,16,1462
655209,3845,14,1651
554815,3846,15,1416
70834,3847,15,1059
692430,3848,12,986
812453,3849,12,821
518411,3850,13,1184
149892,3851,13,1195
89055,3852,12,826
278695,3853,14,1324
510377,3854,16,2267
120575,3855,15,1560
981977,3856,14,1899
536449,3857,15,2290
400609,3858,13,1341
637510,3859,14,1375
686225,3860,14,1899
582433,3861,13,3675
866188,3862,12,1246
944554,3863,13,2847
696497,3864,14,2944
734745,3865,14,2157
983264,3866,14,1771
172352,3867,11,1372
718791,3868,14,1602
461959,3869,12,3960
744074,3870,13,1311
867038,3871,14,1586
835897,3872,13,1307
180902,3873,14,2036
960884,3874,17,1823
380723,3875,15,1756
597463,3876,13,5599
526639,3877,16,4510
972262,3878,16,1448
11968,3879,13,1414
167625,3880,13,1102
115181,3881,13,1089
944904,3882,12,1048
721399,3883,12,1257
737895,3884,16,1236
912668,3885,13,4626
356037,3886,15,1386
226670,3887,15,1645
840167,3888,14,1509
446781,3889,15,1783
375244,3890,19,1982
944576,3891,14,1268
755121,3892,13,867
985593,3893,14,3349
413232,3894,16,2029
473856,3895,13,1216
991951,3896,14,1303
643503,3897,12,1167
738928,3898,15,817
824091,3899,13,2210
423488,3900,14,1809
529308,3901,13,6641
249232,3902,12,1289
549001,3903,15,1841
622827,3904,14,1209
222054,3905,17,1903
188518,3906,14,2220
548079,3907,15,1260
372017,3908,12,977
877061,3909,15,4227
763953,3910,12,1019
698645,3911,14,1716
308827,3912,13,1247
513806,3913,15,1577
499810,3914,15,1655
719551,3915,13,1232
501043,3916,12,354
445342,3917,18,4967
789567,3918,14,1501
680170,3919,14,1415
897454,3920,14,1740
227167,3921,18,2035
451421,3922,15,1648
225253,3923,15,359
361606,3924,16,2097
49530,3925,14,4450
457099,3926,15,1618
276745,3927,15,1570
753894,3928,15,1667
658137,3929,13,1539
881806,3930,15,1598
297494,3931,16,1245
998527,3932,14,1553
477591,3933,16,3947
292358,3934,16,2493
701419,3935,15,2242
517304,3936,13,1286
332167,3937,16,2382
971311,3938,14,960
299809,3939,15,1947
467266,3940,16,2321
859806,3941,14,6347
11267,3942,13,5973
75461,3943,16,2228
526217,3944,16,1756
191742,3945,15,1641
487805,3946,16,1562
504049,3947,17,1688
861574,3948,15,1515
85280,3949,14,2865
983033,3950,15,1437
576838,3951,15,1440
384305,3952,20,2655
617436,3953,13,1908
418103,3954,12,1044
577928,3955,13,866
524628,3956,14,797
532056,3957,13,3008
726015,3958,13,1196
178134,3959,13,1827
45883,3960,15,2026
575371,3961,16,1259
707614,3962,14,1858
301636,3963,14,956
869768,3964,13,1036
339117,3965,16,3231
569806,3966,15,1345
170647,3967,12,1161
258147,3968,14,1510
122365,3969,16,2254
480756,3970,14,1359
245148,3971,13,1138
276558,3972,17,2103
654830,3973,14,3458
580546,3974,15,1134
854501,3975,12,841
231830,3976,16,1381
139503,3977,12,1181
759997,3978,15,1814
58785,3979,12,1209
127333,3980,16,1449
761302,3981,14,3705
640089,3982,14,1516
722455,3983,14,1106
119989,3984,16,2066
456936,3985,16,1632
114816,3986,13,830
978431,3987,16,1779
874655,3988,14,1291
756103,3989,17,4122
499633,3990,16,2190
220477,3991,15,1250
162833,3992,13,1465
930296,3993,14,1499
800005,3994,15,1929
123643,3995,14,905
984990,3996,15,1756
88336,3997,14,3727
792909,3998,13,1369
655585,3999,14,1308
969072,4000,13,1331
93179,4001,13,1051
47192,4002,13,1164
426420,4003,14,1888
967065,4004,15,970
636457,4005,13,3884
432593,4006,11,955
476168,4007,15,1142
795142,4008,13,1079
845718,4009,12,1114
144132,4010,15,1759
715235,4011,14,1616
22548,4012,12,1054
748660,4013,15,4248
9985,4014,14,978
555632,4015,15,1787
742909,4016,13,1076
671542,4017,15,1739
960729,4018,15,1353
238429,4019,16,114270
444523,4020,12,1559
240379,4021,17,2179
725573,4022,13,1487
802002,4023,15,1223
633965,4024,15,1802
436438,4025,12,814
798375,4026,16,1269
817357,4027,14,1533
305287,4028,15,1542
77750,4029,13,1163
919528,4030,12,1527
511006,4031,15,1467
268579,4032,15,2024
364599,4033,16,2632
757120,4034,15,2331
994876,4035,14,2056
420838,4036,12,1765
709636,4037,14,2300
145236,4038,13,2027
249283,4039,14,1618
381662,4040,13,1126
892454,4041,16,2820
887353,4042,17,1844
696267,4043,14,2938
736471,4044,15,1440
222766,4045,21,3716
1046,4046,13,1367
557990,4047,13,1281
422925,4048,11,976
924027,4049,10,1362
121064,4050,13,1316
347061,4051,16,2151
130747,4052,12,1388
951209,4053,15,1730
703584,4054,12,1282
643111,4055,12,1259
496018,4056,14,1888
750102,4057,16,1303
754791,4058,13,951
17936,4059,13,1512
428165,4060,13,1095
403090,4061,15,1587
486785,4062,15,1510
876450,4063,12,1646
20161,4064,12,1236
744162,4065,15,1569
205903,4066,14,1412
879050,4067,13,1064
939258,4068,11,1655
556529,4069,16,1881
710894,4070,13,1979
641193,4071,14,1562
227041,4072,14,1379
516820,4073,13,1517
362750,4074,14,1422
797037,4075,15,1757
719922,4076,15,1734
998648,4077,14,1559
4605,4078,14,2007
344460,4079,16,2446
281129,4080,14,1523
309867,4081,17,2385
667089,4082,15,1964
355869,4083,14,1988
43860,4084,14,2227
819267,4085,14,1567
431972,4086,13,1721
28435,4087,14,2091
356548,4088,15,1129
620975,4089,13,1352
887273,4090,13,1385
960662,4091,15,1565
411229,4092,12,1327
128920,4093,15,2093
976126,4094,16,1788
552383,4095,15,1887
308045,4096,14,1636
940339,4097,13,1487
82282,4098,13,1237
63536,4099,13,1192
903641,4100,15,1809
600678,4101,16,2030
383685,4102,15,1700
328910,4103,13,981
728787,4104,18,1956
11476,4105,13,1162
788471,4106,14,1641
468061,4107,14,1787
840744,4108,12,976
550791,4109,14,984
720280,4110,15,1346
790006,4111,13,858
160789,4112,11,1597
683705,4113,15,2258
151415,4114,14,1633
679655,4115,13,1019
431098,4116,14,1995
812095,4117,15,1321
488951,4118,17,1657
360679,4119,13,1552
113031,4120,16,1702
170771,4121,12,1188
53011,4122,12,1096
576628,4123,16,2106
342035,4124,14,1436
829052,4125,12,995
985217,4126,17,2069
38411,4127,15,1927
85963,4128,15,1492
466780,4129,17,2048
391924,4130,12,1185
540164,4131,13,1243
813703,4132,14,1533
946902,4133,11,936
899644,4134,11,1094
818503,4135,15,1166
973496,4136,14,1198
58713,4137,14,1357
439561,4138,15,1591
519022,4139,14,1557
967038,4140,15,970
735054,4141,14,1159
338893,4142,17,1763
934585,4143,11,928
720214,4144,16,1593
514906,4145,14,1082
366207,4146,14,1676
809832,4147,14,1353
717041,4148,14,894
304208,4149,15,1608
478139,4150,17,1721
22841,4151,15,1846
494751,4152,14,1057
558134,4153,16,1985
101574,4154,13,1347
759934,4155,15,1524
108522,4156,15,1625
183602,4157,11,1392
791920,4158,17,1865
933210,4159,14,8158
920640,4160,16,1910
371730,4161,14,1871
963730,4162,16,1564
157016,4163,12,1198
733128,4164,16,2211
489717,4165,14,943
262839,4166,16,1827
825511,4167,12,1701
81685,4168,15,1545
517912,4169,14,1194
578007,4170,15,1672
806518,4171,17,2400
745784,4172,15,1418
372737,4173,13,951
112255,4174,15,1366
342760,4175,14,886
778671,4176,14,1294
33036,4177,12,860
90868,4178,12,1163
469436,4179,16,1636
199210,4180,15,2085
525333,4181,21,2766
3165,4182,15,1370
358609,4183,13,1288
451470,4184,16,2337
399017,4185,16,1492
809864,4186,14,943
431975,4187,12,989
210991,4188,14,1078
979821,4189,13,1136
914751,4190,13,1606
88174,4191,15,1570
109256,4192,14,1731
660584,4193,12,1175
237953,4194,14,1332
662047,4195,14,1188
899383,4196,14,2050
773786,4197,14,862
289027,4198,14,1466
373677,4199,13,1056
597509,4200,15,1477
6342,4201,14,1463
960776,4202,14,1348
874650,4203,15,1605
438612,4204,16,1925
247889,4205,14,1035
627096,4206,14,1308
500581,4207,16,1186
404644,4208,16,2186
519043,4209,17,2785
360160,4210,13,1073
901216,4211,15,1899
55169,4212,12,1146
470250,4213,13,802
893861,4214,13,1377
578784,4215,16,1650
208141,4216,14,1000
846429,4217,12,1014
11878,4218,16,1802
551503,4219,13,1269
654694,4220,13,1184
521246,4221,13,1136
147662,4222,11,1194
732443,4223,14,1320
202931,4224,15,1361
454617,4225,12,1080
198099,4226,17,1319
316625,4227,13,1142
907280,4228,15,1561
303625,4229,15,2454
81390,4230,15,1120
98372,4231,13,1505
898579,4232,15,1566
888506,4233,14,1682
547255,4234,17,2430
85543,4235,16,968
176507,4236,12,1183
870505,4237,13,1341
622428,4238,18,2073
512635,4239,14,956
768821,4240,15,1393
59591,4241,15,1302
618301,4242,14,957
944865,4243,14,1587
92810,4244,15,1637
429660,4245,13,1780
619880,4246,14,473
533713,4247,14,1256
861608,4248,15,1403
422217,4249,13,1097
295468,4250,16,1933
687395,4251,15,1650
455882,4252,17,1869
470886,4253,13,786
754524,4254,15,1382
761931,4255,14,1231
567687,4256,13,1098
912586,4257,14,1846
217250,4258,15,1487
221090,4259,14,1237
985269,4260,16,1724
228840,4261,16,1917
384253,4262,18,2348
303199,4263,13,1189
941047,4264,14,1795
128854,4265,14,1553
979800,4266,15,1623
72292,4267,13,1463
302506,4268,13,765
628521,4269,13,1452
658504,4270,16,6159
532149,4271,15,2249
218856,4272,15,1709
170749,4273,13,1531
595490,4274,13,1445
895683,4275,16,1766
756023,4276,14,1217
219025,4277,15,436
574135,4278,13,1065
859879,4279,14,1285
11154,4280,18,1752
800591,4281,16,1410
677998,4282,13,1388
639658,4283,14,1372
413521,4284,17,2074
986088,4285,15,4122
648892,4286,17,1756
841280,4287,12,1029
75063,4288,15,1144
356446,4289,15,1568
72770,4290,11,799
886742,4291,12,820
193560,4292,18,1943
62683,4293,13,1195
276610,4294,15,1550
299649,4295,16,1448
77861,4296,15,978
567487,4297,16,1715
574335,4298,14,704
195477,4299,16,1034
652054,4300,15,1426
432759,4301,14,1826
869041,4302,17,1740
189975,4303,11,1135
93618,4304,17,1880
764488,4305,12,938
799266,4306,15,1153
398474,4307,14,1562
89790,4308,13,1276
498348,4309,15,1765
384680,4310,15,1282
933733,4311,12,1160
257920,4312,20,2022
559187,4313,17,2216
654591,4314,16,1322
714470,4315,15,1991
446702,4316,15,1447
703050,4317,14,1242
14018,4318,16,1531
768448,4319,16,1395
391096,4320,13,1197
819577,4321,13,1556
30406,4322,15,1359
656240,4323,13,1350
553391,4324,14,1489
296198,4325,19,2317
923796,4326,12,1617
753646,4327,14,1163
760976,4328,13,1052
86552,4329,15,1722
66688,4330,15,2217
65982,4331,15,872
332913,4332,13,1374
840182,4333,14,1944
795370,4334,16,1530
299237,4335,17,1930
496455,4336,15,1961
126669,4337,16,2174
589201,4338,15,1889
748409,4339,13,1611
219474,4340,16,1857
874640,4341,16,2564
670095,4342,15,1969
202194,4343,13,752
190694,4344,11,1614
783034,4345,13,1304
472117,4346,15,1424
429974,4347,15,1827
145327,4348,13,1266
176003,4349,12,1143
266703,4350,16,2911
959486,4351,13,1741
96448,4352,14,1939
763780,4353,14,1950
249333,4354,17,1891
490093,4355,16,1773
935950,4356,11,915
560196,4357,15,1344
920554,4358,15,6650
809773,4359,13,1110
761797,4360,13,1008
754607,4361,16,1409
422051,4362,14,1623
936497,4363,14,1378
569802,4364,16,1676
895688,4365,15,1740
736868,4366,15,1804
227931,4367,14,1082
212208,4368,14,1011
569410,4369,15,1000
920853,4370,17,1102
33063,4371,14,1310
695907,4372,15,1741
943167,4373,14,1419
77743,4374,17,1942
499767,4375,15,1150
421159,4376,14,1378
349218,4377,15,1899
423441,4378,15,1622
827131,4379,14,1405
168123,4380,11,949
991827,4381,14,1446
290108,4382,13,1240
751447,4383,13,1152
397199,4384,14,2207
359401,4385,13,1119
866374,4386,15,1501
800405,4387,16,1543
523880,4388,15,1404
472314,4389,15,1445
580336,4390,16,1296
761580,4391,17,1129
522144,4392,13,878
917767,4393,15,1514
189641,4394,14,1526
245398,4395,23,1945
348894,4396,12,1413
901783,4397,13,1457
705505,4398,12,1629
515604,4399,16,1643
589771,4400,14,1463
915362,4401,13,733
128305,4402,22,2268
318088,4403,14,1331
986444,4404,15,1332
812930,4405,13,1255
411624,4406,18,1720
457791,4407,13,1101
449628,4408,16,1311
326342,4409,11,736
250835,4410,15,998
918545,4411,15,822
180868,4412,15,1474
532518,4413,16,1765
425511,4414,15,1622
90337,4415,12,896
707962,4416,14,1416
984144,4417,15,1700
53294,4418,13,1064
382208,4419,14,1552
535892,4420,16,1644
501921,4421,16,1683
973644,4422,15,1564
323822,4423,13,959
455527,4424,12,1250
688687,4425,12,1332
664749,4426,16,1637
557824,4427,19,1895
829441,4428,13,1375
138691,4429,16,1436
605070,4430,15,1508
447965,4431,15,1248
581310,4432,14,1040
828644,4433,16,1468
348324,4434,12,821
579874,4435,16,1498
794315,4436,13,1036
390414,4437,15,1109
415212,4438,13,1684
352550,4439,15,1487
965045,4440,15,1866
168578,4441,14,1003
271632,4442,15,1892
282583,4443,13,1482
302125,4444,12,1040
801463,4445,13,853
614643,4446,14,1465
90883,4447,14,1226
772122,4448,15,1246
937902,4449,11,1200
75098,4450,14,1379
567219,4451,16,1565
194971,4452,15,1473
603683,4453,16,1361
893686,4454,13,1455
545842,4455,13,1143
988568,4456,15,1287
312543,4457,11,804
479442,4458,15,1467
301291,4459,13,769
27715,4460,13,1717
902058,4461,15,1474
809557,4462,13,908
387504,4463,15,1611
967601,4464,14,994
790750,4465,14,1377
614837,4466,15,863
619671,4467,13,865
117775,4468,16,1605
359704,4469,14,1130
309049,4470,12,964
876991,4471,13,1147
369538,4472,13,1375
168839,4473,18,1767
381736,4474,15,884
397104,4475,15,1520
962335,4476,15,1077
891302,4477,15,1498
262675,4478,15,1183
910560,4479,13,1202
769732,4480,16,1917
901894,4481,15,1115
373500,4482,14,1217
435794,4483,15,1625
586129,4484,13,968
98116,4485,12,1020
675298,4486,14,3673
637657,4487,13,1188
639558,4488,15,976
63451,4489,15,1338
505514,4490,13,1053
960059,4491,13,1010
108731,4492,16,1533
754898,4493,15,1142
471851,4494,14,3586
400049,4495,13,997
393974,4496,14,1264
113878,4497,14,909
349846,4498,13,1796
613002,4499,13,1037
510316,4500,15,1260
238498,4501,17,1478
958145,4502,13,4161
540270,4503,13,1115
783511,4504,13,1088
275418,4505,13,1208
495630,4506,13,768
583168,4507,16,1498
316976,4508,12,923
608696,4509,14,716
571708,4510,15,55260
771677,4511,16,1562
397066,4512,16,1403
270557,4513,14,1182
547722,4514,18,2231
371778,4515,11,1051
39243,4516,14,1374
816265,4517,13,1187
831107,4518,12,2965
602634,4519,14,827
499719,4520,15,1119
44838,4521,16,1556
18347,4522,16,1504
874772,4523,13,1088
563514,4524,14,1040
624063,4525,15,1962
541380,4526,16,4305
953155,4527,12,1398
614498,4528,13,788
689934,4529,14,1161
194941,4530,16,1591
172191,4531,19,1239
362039,4532,16,1307
926130,4533,13,1189
920824,4534,15,3116
541976,4535,15,1019
541896,4536,16,447
35391,4537,15,947
121783,4538,17,1262
926123,4539,14,347
253108,4540,15,952
714160,4541,14,1354
392162,4542,11,2616
390878,4543,12,505
307521,4544,12,769
19447,4545,15,844
779383,4546,13,870
704677,4547,12,620
165020,4548,16,1066
159477,4549,12,482
768206,4550,18,3660
799847,4551,14,1181
132230,4552,14,992
953736,4553,14,404
573658,4554,13,863
867990,4555,14,931
988467,4556,16,1261
19476,4557,16,344
783882,4558,16,1256
565961,4559,15,957
829643,4560,12,725
351773,4561,14,817
797305,4562,16,873
245571,4563,17,1042
419979,4564,11,820
818067,4565,14,1550
346785,4566,14,813
806505,4567,16,929
759034,4568,16,1422
718357,4569,14,730
727957,4570,12,692
865085,4571,14,717
762642,4572,14,714
379512,4573,12,643
884165,4574,13,1086
192189,4575,16,1194
820184,4576,16,1074
167735,4577,16,818
823072,4578,14,1187
8280,4579,14,778
104141,4580,16,1493
438391,4581,15,1123
999188,4582,14,749
656014,4583,16,1261
794749,4584,16,718
186933,4585,13,565
912305,4586,13,692
952803,4587,11,443
225716,4588,13,1054
711118,4589,17,1113
407339,4590,14,1254
181375,4591,13,4643
121488,4592,14,590
122026,4593,16,455
858558,4594,13,1159
923173,4595,14,755
420082,4596,13,443
507334,4597,14,1040
171820,4598,17,814
480718,4599,15,1217
688590,4600,12,995
72861,4601,13,1396
606434,4602,17,2973
128482,4603,15,2935
424354,4604,16,1359
747251,4605,13,1035
601849,4606,16,759
372754,4607,14,1419
791428,4608,13,1229
847870,4609,14,2479
657688,4610,14,836
864148,4611,14,932
416467,4612,15,1197
278257,4613,11,865
703734,4614,13,1234
63484,4615,16,1703
726479,4616,13,857
124774,4617,16,1107
534909,4618,14,1071
225908,4619,15,1445
891653,4620,17,1710
705447,4621,17,856
164426,4622,15,1171
972248,4623,20,2090
863011,4624,14,582
199384,4625,14,896
728081,4626,14,1075
280112,4627,12,756
909674,4628,16,1123
966213,4629,13,1096
161246,4630,15,1125
553867,4631,15,1613
691201,4632,13,807
447556,4633,13,1067
433782,4634,15,1753
866868,4635,13,743
191205,4636,19,2167
841543,4637,12,1012
20764,4638,15,1207
66772,4639,16,1526
333374,4640,14,1761
921152,4641,16,1300
184751,4642,13,939
309668,4643,15,1630
557517,4644,16,1507
246385,4645,16,1261
644720,4646,12,1006
448716,4647,14,1025
840194,4648,15,1629
548943,4649,15,1470
725858,4650,16,1830
275293,4651,12,878
740074,4652,14,1730
803602,4653,15,1048
975754,4654,16,2085
154152,4655,16,2039
479238,4656,13,1082
579228,4657,19,2253
959510,4658,14,1375
50041,4659,15,1506
787447,4660,14,1534
144067,4661,18,1589
957210,4662,13,1074
395123,4663,14,1403
407125,4664,15,1400
232445,4665,14,996
569333,4666,15,1178
367753,4667,12,1168
79838,4668,14,1513
442919,4669,11,817
82770,4670,16,1397
761803,4671,13,968
717682,4672,14,1264
848075,4673,15,1269
414682,4674,15,1294
536638,4675,14,1184
601322,4676,19,1364
929319,4677,16,1396
306066,4678,15,2067
587288,4679,13,940
288676,4680,14,1149
844420,4681,12,784
510003,4682,16,1233
